gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
PENK	6	7921	21	21176	6.6905e-01	7.6385e-01	2.5215e-01	1.9575e+00
PEPD	31	7896	73	21124	5.8109e-01	1.1361e+00	7.2057e-01	1.7532e+00
PER1	58	7869	167	21030	6.5269e-01	9.2818e-01	6.7547e-01	1.2599e+00
PER2	67	7860	159	21038	4.0972e-01	1.1279e+00	8.3375e-01	1.5115e+00
PER3	53	7874	137	21060	8.0683e-01	1.0347e+00	7.3807e-01	1.4322e+00
PERM1	63	7864	113	21084	1.3477e-02	1.4947e+00	1.0792e+00	2.0544e+00
PERP	8	7919	17	21180	6.5305e-01	1.2586e+00	4.6991e-01	3.0784e+00
PES1	22	7905	61	21136	1.0000e+00	9.6428e-01	5.6341e-01	1.5943e+00
PET100	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
PET117	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PEX1	22	7905	63	21134	9.0290e-01	9.3360e-01	5.4664e-01	1.5395e+00
PEX10	18	7909	32	21165	2.0188e-01	1.5053e+00	7.9505e-01	2.7656e+00
PEX11A	6	7921	17	21180	1.0000e+00	9.4373e-01	3.0456e-01	2.5099e+00
PEX11B	14	7913	15	21182	1.9262e-02	2.4983e+00	1.1167e+00	5.5546e+00
PEX11G	14	7913	39	21158	1.0000e+00	9.5987e-01	4.8110e-01	1.8082e+00
PEX12	13	7914	16	21181	3.8163e-02	2.1746e+00	9.6176e-01	4.8235e+00
PEX13	15	7912	31	21166	4.0950e-01	1.2944e+00	6.4899e-01	2.4726e+00
PEX14	16	7911	50	21147	6.7857e-01	8.5540e-01	4.5440e-01	1.5284e+00
PEX16	11	7916	37	21160	6.2660e-01	7.9471e-01	3.6546e-01	1.5920e+00
PEX19	3	7924	25	21172	5.5091e-02	3.2061e-01	6.1953e-02	1.0512e+00
PEX2	9	7918	24	21173	1.0000e+00	1.0028e+00	4.1001e-01	2.2358e+00
PEX26	11	7916	22	21175	4.3605e-01	1.3375e+00	5.8533e-01	2.8794e+00
PEX3	9	7918	22	21175	8.4055e-01	1.0940e+00	4.4323e-01	2.4733e+00
PEX5	15	7912	55	21142	3.4629e-01	7.2879e-01	3.8215e-01	1.3093e+00
PEX5L	24	7903	61	21136	8.0812e-01	1.0522e+00	6.2691e-01	1.7142e+00
PEX6	33	7894	87	21110	9.1847e-01	1.0143e+00	6.5738e-01	1.5318e+00
PEX7	12	7915	28	21169	7.2260e-01	1.1462e+00	5.3063e-01	2.3288e+00
PF4	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
PF4V1	7	7920	14	21183	6.2349e-01	1.3373e+00	4.5663e-01	3.5422e+00
PFAS	64	7863	149	21048	3.5426e-01	1.1498e+00	8.4304e-01	1.5530e+00
PFDN1	0	7927	10	21187	7.1520e-02	0.0000e+00	0.0000e+00	1.1928e+00
PFDN2	4	7923	8	21189	7.4573e-01	1.3372e+00	2.9458e-01	4.9929e+00
PFDN4	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PFDN5	5	7922	13	21184	1.0000e+00	1.0285e+00	2.8699e-01	3.0753e+00
PFDN6	9	7918	15	21182	2.5672e-01	1.6051e+00	6.1904e-01	3.9169e+00
PFKFB1	10	7917	20	21177	4.1986e-01	1.3374e+00	5.5883e-01	2.9952e+00
PFKFB2	9	7918	33	21164	4.8907e-01	7.2900e-01	3.0666e-01	1.5581e+00
PFKFB3	32	7895	87	21110	1.0000e+00	9.8348e-01	6.3384e-01	1.4918e+00
PFKFB4	11	7916	35	21162	7.4074e-01	8.4020e-01	3.8472e-01	1.6936e+00
PFKL	45	7882	117	21080	8.5979e-01	1.0286e+00	7.1182e-01	1.4639e+00
PFKM	18	7909	60	21137	4.4743e-01	8.0177e-01	4.4518e-01	1.3776e+00
PFKP	58	7869	146	21051	6.9343e-01	1.0627e+00	7.6918e-01	1.4518e+00
PFN1	3	7924	11	21186	7.7080e-01	7.2920e-01	1.3060e-01	2.7613e+00
PFN2	6	7921	8	21189	2.2762e-01	2.0063e+00	5.7357e-01	6.5967e+00
PFN3	4	7923	23	21174	1.9435e-01	4.6478e-01	1.1680e-01	1.3609e+00
PFN4	6	7921	9	21188	2.5759e-01	1.7832e+00	5.2213e-01	5.6110e+00
PGA3	5	7922	8	21189	3.5909e-01	1.6717e+00	4.3013e-01	5.7984e+00
PGA5	12	7915	20	21177	2.3137e-01	1.6053e+00	7.1514e-01	3.4499e+00
PGAM1	11	7916	28	21169	8.5848e-01	1.0506e+00	4.7171e-01	2.1781e+00
PGAM2	13	7914	37	21160	1.0000e+00	9.3943e-01	4.5795e-01	1.8094e+00
PGAM4	8	7919	13	21184	3.2462e-01	1.6462e+00	5.9123e-01	4.2866e+00
PGAM5	18	7909	61	21136	4.4778e-01	7.8859e-01	4.3830e-01	1.3533e+00
PGAP1	19	7908	57	21140	7.9635e-01	8.9109e-01	5.0025e-01	1.5216e+00
PGAP2	12	7915	47	21150	3.0477e-01	6.8228e-01	3.2926e-01	1.3071e+00
PGAP3	16	7911	35	21162	5.2919e-01	1.2229e+00	6.3159e-01	2.2699e+00
PGBD1	22	7905	56	21141	8.9864e-01	1.0507e+00	6.1042e-01	1.7499e+00
PGBD2	17	7910	53	21144	6.8695e-01	8.5741e-01	4.6511e-01	1.5054e+00
PGBD4	18	7909	45	21152	7.7841e-01	1.0698e+00	5.8247e-01	1.8866e+00
PGBD5	32	7895	72	21125	4.3974e-01	1.1892e+00	7.5796e-01	1.8289e+00
PGC	12	7915	34	21163	1.0000e+00	9.4369e-01	4.4473e-01	1.8694e+00
PGD	16	7911	53	21144	5.0080e-01	8.0688e-01	4.3027e-01	1.4343e+00
PGF	5	7922	19	21178	6.4732e-01	7.0353e-01	2.0523e-01	1.9488e+00
PGGHG	54	7873	122	21075	3.0827e-01	1.1848e+00	8.4269e-01	1.6470e+00
PGGT1B	12	7915	19	21178	1.5930e-01	1.6899e+00	7.4771e-01	3.6686e+00
PGK1	5	7922	19	21178	6.4732e-01	7.0353e-01	2.0523e-01	1.9488e+00
PGK2	9	7918	29	21168	7.1778e-01	8.2969e-01	3.4535e-01	1.8012e+00
PGLS	14	7913	30	21167	4.9928e-01	1.2483e+00	6.1128e-01	2.4293e+00
PGLYRP1	5	7922	14	21183	1.0000e+00	9.5500e-01	2.6910e-01	2.8070e+00
PGLYRP2	21	7906	45	21152	4.0717e-01	1.2486e+00	7.0599e-01	2.1415e+00
PGLYRP3	10	7917	32	21165	7.2987e-01	8.3544e-01	3.6616e-01	1.7428e+00
PGLYRP4	11	7916	25	21172	7.0790e-01	1.1768e+00	5.2241e-01	2.4807e+00
PGM1	10	7917	39	21158	3.3688e-01	6.8528e-01	3.0488e-01	1.3987e+00
PGM2	14	7913	44	21153	6.6021e-01	8.5057e-01	4.3024e-01	1.5824e+00
PGM2L1	22	7905	54	21143	7.0071e-01	1.0897e+00	6.3148e-01	1.8209e+00
PGM3	13	7914	16	21181	3.8163e-02	2.1746e+00	9.6176e-01	4.8235e+00
PGM5	12	7915	58	21139	6.0081e-02	5.5256e-01	2.6995e-01	1.0409e+00
PGP	16	7911	51	21146	5.8553e-01	8.3859e-01	4.4607e-01	1.4957e+00
PGPEP1	10	7917	27	21170	1.0000e+00	9.9037e-01	4.2753e-01	2.1124e+00
PGPEP1L	21	7906	34	21163	7.0300e-02	1.6533e+00	9.1125e-01	2.9340e+00
PGR	42	7885	92	21105	2.8522e-01	1.2220e+00	8.2655e-01	1.7804e+00
PGRMC1	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
PGRMC2	10	7917	24	21173	8.4714e-01	1.1143e+00	4.7536e-01	2.4188e+00
PGS1	20	7907	65	21132	5.4164e-01	8.2234e-01	4.7142e-01	1.3762e+00
PHACTR1	16	7911	49	21148	7.8023e-01	8.7290e-01	4.6306e-01	1.5625e+00
PHACTR2	28	7899	65	21132	5.5962e-01	1.1524e+00	7.1170e-01	1.8224e+00
PHACTR3	23	7904	67	21130	8.1276e-01	9.1771e-01	5.4488e-01	1.4945e+00
PHACTR4	29	7898	53	21144	1.0610e-01	1.4648e+00	8.9731e-01	2.3481e+00
PHAX	8	7919	34	21163	2.9810e-01	6.2879e-01	2.5135e-01	1.3848e+00
PHB	17	7910	27	21170	9.2030e-02	1.6851e+00	8.6127e-01	3.2083e+00
PHB2	6	7921	25	21172	4.2071e-01	6.4147e-01	2.1517e-01	1.6027e+00
PHC1	20	7907	52	21145	8.9504e-01	1.0285e+00	5.8126e-01	1.7540e+00
PHC2	31	7896	80	21117	8.3170e-01	1.0363e+00	6.6091e-01	1.5885e+00
PHC3	25	7902	80	21117	5.0987e-01	8.3512e-01	5.1012e-01	1.3239e+00
PHETA1	26	7901	58	21139	4.6155e-01	1.1993e+00	7.2417e-01	1.9373e+00
PHETA2	5	7922	24	21173	2.9769e-01	5.5680e-01	1.6586e-01	1.4895e+00
PHEX	8	7919	48	21149	3.4116e-02	4.4511e-01	1.8177e-01	9.4977e-01
PHF1	25	7902	46	21151	1.4177e-01	1.4547e+00	8.5584e-01	2.4195e+00
PHF10	6	7921	28	21169	2.5057e-01	5.7267e-01	1.9384e-01	1.4104e+00
PHF11	7	7920	20	21177	1.0000e+00	9.3585e-01	3.3422e-01	2.3051e+00
PHF12	30	7897	104	21093	2.4284e-01	7.7050e-01	4.9492e-01	1.1673e+00
PHF13	17	7910	39	21158	6.5203e-01	1.1659e+00	6.1808e-01	2.1115e+00
PHF14	25	7902	71	21126	9.0859e-01	9.4138e-01	5.7119e-01	1.5050e+00
PHF19	13	7914	45	21152	4.6306e-01	7.7214e-01	3.8192e-01	1.4574e+00
PHF2	50	7877	126	21071	7.3416e-01	1.0615e+00	7.4837e-01	1.4857e+00
PHF20	23	7904	76	21121	4.2890e-01	8.0870e-01	4.8358e-01	1.3050e+00
PHF20L1	15	7912	67	21130	8.1169e-02	5.9789e-01	3.1698e-01	1.0585e+00
PHF21A	22	7905	40	21157	1.5340e-01	1.4720e+00	8.3268e-01	2.5389e+00
PHF21B	21	7906	84	21113	1.0021e-01	6.6766e-01	3.9268e-01	1.0881e+00
PHF23	10	7917	32	21165	7.2987e-01	8.3544e-01	3.6616e-01	1.7428e+00
PHF24	11	7916	29	21168	1.0000e+00	1.0143e+00	4.5695e-01	2.0928e+00
PHF3	49	7878	133	21064	1.0000e+00	9.8507e-01	6.9422e-01	1.3780e+00
PHF5A	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PHF6	1	7926	14	21183	8.4924e-02	1.9090e-01	4.5180e-03	1.2552e+00
PHF7	14	7913	34	21163	7.4696e-01	1.1012e+00	5.4565e-01	2.1082e+00
PHF8	15	7912	45	21152	7.7293e-01	8.9114e-01	4.6113e-01	1.6299e+00
PHGDH	23	7904	93	21104	7.5938e-02	6.6037e-01	3.9883e-01	1.0522e+00
PHGR1	5	7922	9	21188	5.4796e-01	1.4859e+00	3.9106e-01	4.9388e+00
PHIP	41	7886	94	21103	4.3800e-01	1.1672e+00	7.8757e-01	1.7033e+00
PHKA1	8	7919	38	21159	1.8325e-01	5.6250e-01	2.2658e-01	1.2248e+00
PHKA2	39	7888	83	21114	2.6180e-01	1.2578e+00	8.3602e-01	1.8632e+00
PHKB	32	7895	76	21121	5.8838e-01	1.1264e+00	7.2035e-01	1.7251e+00
PHKG1	21	7906	58	21139	1.0000e+00	9.6808e-01	5.5772e-01	1.6206e+00
PHKG2	19	7908	49	21148	8.9182e-01	1.0370e+00	5.7614e-01	1.7951e+00
PHLDA1	14	7913	43	21154	7.6619e-01	8.7039e-01	4.3953e-01	1.6230e+00
PHLDA2	5	7922	29	21168	1.2286e-01	4.6070e-01	1.3919e-01	1.2043e+00
PHLDA3	3	7924	16	21181	3.1475e-01	5.0119e-01	9.3559e-02	1.7516e+00
PHLDB1	52	7875	115	21082	2.5747e-01	1.2105e+00	8.5417e-01	1.6956e+00
PHLDB2	41	7886	101	21096	6.3766e-01	1.0859e+00	7.3555e-01	1.5773e+00
PHLDB3	24	7903	42	21155	9.7819e-02	1.5296e+00	8.8536e-01	2.5868e+00
PHLPP1	67	7860	185	21012	8.8698e-01	9.6814e-01	7.1998e-01	1.2886e+00
PHLPP2	45	7882	119	21078	9.3008e-01	1.0112e+00	7.0035e-01	1.4378e+00
PHOSPHO1	7	7920	23	21174	8.3746e-01	8.1368e-01	2.9477e-01	1.9596e+00
PHOSPHO2	3	7924	14	21183	5.8562e-01	5.7283e-01	1.0551e-01	2.0533e+00
PHOX2A	7	7920	23	21174	8.3746e-01	8.1368e-01	2.9477e-01	1.9596e+00
PHOX2B	15	7912	27	21170	2.2575e-01	1.4865e+00	7.3461e-01	2.8974e+00
PHPT1	11	7916	20	21177	3.1436e-01	1.4713e+00	6.3648e-01	3.2232e+00
PHRF1	139	7788	306	20891	6.0183e-02	1.2185e+00	9.8815e-01	1.4965e+00
PHTF1	16	7911	47	21150	8.8735e-01	9.1013e-01	4.8144e-01	1.6356e+00
PHTF2	16	7911	45	21152	1.0000e+00	9.5068e-01	5.0128e-01	1.7156e+00
PHYH	17	7910	28	21169	1.3030e-01	1.6248e+00	8.3391e-01	3.0760e+00
PHYHD1	13	7914	38	21159	8.7562e-01	9.1466e-01	4.4683e-01	1.7564e+00
PHYHIP	20	7907	40	21157	3.0933e-01	1.3379e+00	7.4048e-01	2.3449e+00
PHYHIPL	5	7922	22	21175	3.9040e-01	6.0747e-01	1.7967e-01	1.6448e+00
PHYKPL	26	7901	48	21149	1.4927e-01	1.4499e+00	8.6283e-01	2.3861e+00
PI15	7	7920	25	21172	5.5823e-01	7.4853e-01	2.7326e-01	1.7811e+00
PI16	29	7898	55	21142	1.4081e-01	1.4114e+00	8.6709e-01	2.2541e+00
PI3	3	7924	18	21179	2.2606e-01	4.4546e-01	8.4030e-02	1.5265e+00
PI4K2A	8	7919	16	21181	4.9553e-01	1.3373e+00	4.9533e-01	3.3134e+00
PI4K2B	3	7924	11	21186	7.7080e-01	7.2920e-01	1.3060e-01	2.7613e+00
PI4KA	84	7843	197	21000	3.1276e-01	1.1417e+00	8.7239e-01	1.4832e+00
PI4KB	35	7892	75	21122	2.8370e-01	1.2490e+00	8.1061e-01	1.8910e+00
PIANP	11	7916	36	21161	6.2580e-01	8.1682e-01	3.7484e-01	1.6413e+00
PIAS1	25	7902	61	21136	7.1613e-01	1.0962e+00	6.5884e-01	1.7740e+00
PIAS2	18	7909	30	21167	1.4235e-01	1.6058e+00	8.4241e-01	2.9778e+00
PIAS3	13	7914	49	21148	3.1818e-01	7.0899e-01	3.5264e-01	1.3279e+00
PIAS4	49	7878	107	21090	2.4149e-01	1.2260e+00	8.5494e-01	1.7365e+00
PIBF1	24	7903	36	21161	2.9640e-02	1.7850e+00	1.0181e+00	3.0775e+00
PICALM	15	7912	41	21156	1.0000e+00	9.7825e-01	5.0269e-01	1.8063e+00
PICK1	14	7913	37	21160	1.0000e+00	1.0118e+00	5.0501e-01	1.9174e+00
PID1	15	7912	34	21163	6.3001e-01	1.1800e+00	5.9684e-01	2.2269e+00
PIDD1	44	7883	125	21072	7.9500e-01	9.4093e-01	6.5095e-01	1.3380e+00
PIEZO1	239	7688	681	20516	4.0773e-01	9.3655e-01	8.0293e-01	1.0894e+00
PIEZO2	83	7844	212	20985	7.4239e-01	1.0474e+00	8.0151e-01	1.3581e+00
PIF1	28	7899	65	21132	5.5962e-01	1.1524e+00	7.1170e-01	1.8224e+00
PIFO	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
PIGA	5	7922	16	21181	1.0000e+00	8.3554e-01	2.3930e-01	2.3879e+00
PIGB	16	7911	36	21161	5.3657e-01	1.1888e+00	6.1557e-01	2.1992e+00
PIGBOS1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PIGC	7	7920	26	21171	5.5832e-01	7.1971e-01	2.6366e-01	1.7033e+00
PIGF	6	7921	10	21187	3.9954e-01	1.6048e+00	4.7921e-01	4.8757e+00
PIGG	52	7875	134	21063	8.0463e-01	1.0379e+00	7.3774e-01	1.4415e+00
PIGH	4	7923	8	21189	7.4573e-01	1.3372e+00	2.9458e-01	4.9929e+00
PIGK	10	7917	22	21175	6.9095e-01	1.2158e+00	5.1371e-01	2.6769e+00
PIGL	12	7915	27	21170	5.9284e-01	1.1887e+00	5.4829e-01	2.4280e+00
PIGM	9	7918	22	21175	8.4055e-01	1.0940e+00	4.4323e-01	2.4733e+00
PIGN	28	7899	65	21132	5.5962e-01	1.1524e+00	7.1170e-01	1.8224e+00
PIGO	40	7887	88	21109	3.1963e-01	1.2166e+00	8.1470e-01	1.7889e+00
PIGP	7	7920	20	21177	1.0000e+00	9.3585e-01	3.3422e-01	2.3051e+00
PIGQ	37	7890	105	21092	8.5010e-01	9.4201e-01	6.2879e-01	1.3836e+00
PIGR	28	7899	81	21116	8.2930e-01	9.2409e-01	5.7831e-01	1.4371e+00
PIGS	14	7913	37	21160	1.0000e+00	1.0118e+00	5.0501e-01	1.9174e+00
PIGT	20	7907	51	21146	8.9384e-01	1.0488e+00	5.9184e-01	1.7917e+00
PIGU	26	7901	44	21153	7.9238e-02	1.5820e+00	9.3442e-01	2.6289e+00
PIGV	10	7917	33	21164	7.3163e-01	8.1008e-01	3.5594e-01	1.6838e+00
PIGW	16	7911	39	21158	7.6231e-01	1.0972e+00	5.7208e-01	2.0106e+00
PIGX	11	7916	23	21174	5.6275e-01	1.2793e+00	5.6272e-01	2.7330e+00
PIGY	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
PIGZ	38	7889	83	21114	3.0653e-01	1.2254e+00	8.1111e-01	1.8213e+00
PIH1D1	19	7908	28	21169	4.8787e-02	1.8164e+00	9.5807e-01	3.3724e+00
PIH1D2	7	7920	11	21186	2.9058e-01	1.7022e+00	5.5931e-01	4.8102e+00
PIH1D3	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
PIK3AP1	30	7897	65	21132	3.5576e-01	1.2351e+00	7.7276e-01	1.9331e+00
PIK3C2A	37	7890	99	21098	1.0000e+00	9.9938e-01	6.6514e-01	1.4731e+00
PIK3C2B	38	7889	151	21046	2.6829e-02	6.7139e-01	4.5705e-01	9.6469e-01
PIK3C2G	38	7889	94	21103	6.9527e-01	1.0814e+00	7.2090e-01	1.5936e+00
PIK3C3	22	7905	61	21136	1.0000e+00	9.6428e-01	5.6341e-01	1.5943e+00
PIK3CA	16	7911	43	21154	1.0000e+00	9.9498e-01	5.2284e-01	1.8039e+00
PIK3CB	19	7908	74	21123	1.6142e-01	6.8585e-01	3.9082e-01	1.1485e+00
PIK3CD	50	7877	150	21047	5.2395e-01	8.9066e-01	6.3263e-01	1.2356e+00
PIK3CG	29	7898	106	21091	1.4621e-01	7.3061e-01	4.6656e-01	1.1116e+00
PIK3IP1	12	7915	29	21168	7.2848e-01	1.1066e+00	5.1407e-01	2.2373e+00
PIK3R1	19	7908	36	21161	2.2655e-01	1.4123e+00	7.6470e-01	2.5301e+00
PIK3R3	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PIK3R4	38	7889	80	21117	2.5381e-01	1.2715e+00	8.3978e-01	1.8949e+00
PIK3R5	40	7887	91	21106	3.7788e-01	1.1762e+00	7.8924e-01	1.7257e+00
PIK3R6	34	7893	87	21110	8.3796e-01	1.0452e+00	6.8095e-01	1.5718e+00
PIKFYVE	51	7876	140	21057	9.3505e-01	9.7393e-01	6.9174e-01	1.3526e+00
PILRA	6	7921	30	21167	1.9046e-01	5.3445e-01	1.8180e-01	1.3056e+00
PILRB	11	7916	24	21173	5.7114e-01	1.2259e+00	5.4182e-01	2.6010e+00
PIM1	17	7910	30	21167	1.8879e-01	1.5164e+00	7.8408e-01	2.8410e+00
PIM2	4	7923	23	21174	1.9435e-01	4.6478e-01	1.1680e-01	1.3609e+00
PIM3	48	7879	78	21119	8.7546e-03	1.6495e+00	1.1255e+00	2.3957e+00
PIMREG	10	7917	23	21174	6.9692e-01	1.1628e+00	4.9377e-01	2.5416e+00
PIN1	6	7921	37	21160	5.8154e-02	4.3320e-01	1.4936e-01	1.0360e+00
PIN4	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
PINK1	30	7897	82	21115	1.0000e+00	9.7821e-01	6.2089e-01	1.5041e+00
PINLYP	8	7919	30	21167	4.6870e-01	7.1281e-01	2.8223e-01	1.5923e+00
PINX1	34	7893	90	21107	1.0000e+00	1.0102e+00	6.5940e-01	1.5158e+00
PIP	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
PIP4K2A	12	7915	33	21164	1.0000e+00	9.7232e-01	4.5704e-01	1.9332e+00
PIP4K2B	15	7912	32	21165	5.1165e-01	1.2539e+00	6.3062e-01	2.3850e+00
PIP4K2C	17	7910	55	21142	5.9597e-01	8.2616e-01	4.4922e-01	1.4460e+00
PIP4P1	10	7917	23	21174	6.9692e-01	1.1628e+00	4.9377e-01	2.5416e+00
PIP4P2	6	7921	10	21187	3.9954e-01	1.6048e+00	4.7921e-01	4.8757e+00
PIP5K1A	18	7909	53	21144	7.9062e-01	9.0795e-01	5.0021e-01	1.5764e+00
PIP5K1B	13	7914	29	21168	6.0361e-01	1.1990e+00	5.7187e-01	2.3816e+00
PIP5K1C	49	7878	132	21065	1.0000e+00	9.9258e-01	6.9927e-01	1.3891e+00
PIP5KL1	14	7913	50	21147	3.9966e-01	7.4830e-01	3.8180e-01	1.3757e+00
PIPOX	18	7909	42	21155	6.6325e-01	1.1463e+00	6.2070e-01	2.0365e+00
PIR	5	7922	15	21182	1.0000e+00	8.9128e-01	2.5334e-01	2.5810e+00
PIRT	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
PISD	16	7911	50	21147	6.7857e-01	8.5540e-01	4.5440e-01	1.5284e+00
PITHD1	7	7920	23	21174	8.3746e-01	8.1368e-01	2.9477e-01	1.9596e+00
PITPNA	11	7916	24	21173	5.7114e-01	1.2259e+00	5.4182e-01	2.6010e+00
PITPNB	6	7921	17	21180	1.0000e+00	9.4373e-01	3.0456e-01	2.5099e+00
PITPNC1	3	7924	31	21166	1.2116e-02	2.5849e-01	5.0561e-02	8.2905e-01
PITPNM1	67	7860	176	21021	8.8513e-01	1.0181e+00	7.5570e-01	1.3580e+00
PITPNM2	63	7864	153	21044	5.3933e-01	1.1019e+00	8.0731e-01	1.4888e+00
PITPNM3	43	7884	131	21066	4.9496e-01	8.7707e-01	6.0586e-01	1.2478e+00
PITRM1	47	7880	127	21070	1.0000e+00	9.8954e-01	6.9176e-01	1.3946e+00
PITX1	14	7913	30	21167	4.9928e-01	1.2483e+00	6.1128e-01	2.4293e+00
PITX2	9	7918	23	21174	8.4527e-01	1.0464e+00	4.2597e-01	2.3487e+00
PITX3	8	7919	34	21163	2.9810e-01	6.2879e-01	2.5135e-01	1.3848e+00
PIWIL1	20	7907	48	21149	6.8328e-01	1.1145e+00	6.2613e-01	1.9151e+00
PIWIL2	28	7899	59	21138	3.3405e-01	1.2700e+00	7.7908e-01	2.0252e+00
PIWIL3	25	7902	61	21136	7.1613e-01	1.0962e+00	6.5884e-01	1.7740e+00
PIWIL4	20	7907	62	21135	6.2077e-01	8.6225e-01	4.9293e-01	1.4483e+00
PJA1	6	7921	40	21157	3.0604e-02	4.0069e-01	1.3877e-01	9.5154e-01
PJA2	23	7904	48	21149	3.4996e-01	1.2821e+00	7.4378e-01	2.1511e+00
PJVK	8	7919	19	21178	8.2896e-01	1.1260e+00	4.2626e-01	2.6951e+00
PKD1	389	7538	1065	20132	6.9448e-01	9.7549e-01	8.6371e-01	1.1001e+00
PKD1L1	93	7834	267	20930	5.9192e-01	9.3059e-01	7.2582e-01	1.1844e+00
PKD1L2	20	7907	42	21155	3.9170e-01	1.2740e+00	7.0814e-01	2.2205e+00
PKD1L3	57	7870	188	21009	1.7126e-01	8.0938e-01	5.9020e-01	1.0953e+00
PKD2	36	7891	88	21109	6.8589e-01	1.0944e+00	7.2045e-01	1.6315e+00
PKD2L1	28	7899	77	21120	1.0000e+00	9.7226e-01	6.0674e-01	1.5175e+00
PKD2L2	14	7913	39	21158	1.0000e+00	9.5987e-01	4.8110e-01	1.8082e+00
PKDCC	15	7912	52	21145	4.1266e-01	7.7094e-01	4.0286e-01	1.3915e+00
PKDREJ	64	7863	174	21023	9.4183e-01	9.8341e-01	7.2568e-01	1.3186e+00
PKHD1	112	7815	281	20916	5.6846e-01	1.0667e+00	8.4780e-01	1.3347e+00
PKHD1L1	109	7818	291	20906	1.0000e+00	1.0016e+00	7.9501e-01	1.2544e+00
PKIA	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PKIB	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
PKIG	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PKLR	29	7898	50	21147	7.5245e-02	1.5529e+00	9.4680e-01	2.5041e+00
PKM	12	7915	59	21138	6.0545e-02	5.4317e-01	2.6562e-01	1.0220e+00
PKMYT1	21	7906	59	21138	9.0055e-01	9.5166e-01	5.4885e-01	1.5908e+00
PKN1	52	7875	138	21059	9.3504e-01	1.0077e+00	7.1715e-01	1.3973e+00
PKN2	18	7909	44	21153	7.7532e-01	1.0941e+00	5.9469e-01	1.9341e+00
PKN3	38	7889	109	21088	7.8065e-01	9.3191e-01	6.2594e-01	1.3609e+00
PKNOX1	16	7911	34	21163	4.3024e-01	1.2589e+00	6.4846e-01	2.3454e+00
PKNOX2	20	7907	51	21146	8.9384e-01	1.0488e+00	5.9184e-01	1.7917e+00
PKP1	30	7897	96	21101	4.2347e-01	8.3502e-01	5.3433e-01	1.2709e+00
PKP2	32	7895	93	21104	7.6275e-01	9.1977e-01	5.9486e-01	1.3892e+00
PKP3	56	7871	129	21068	3.6209e-01	1.1619e+00	8.3256e-01	1.6038e+00
PKP4	29	7898	88	21109	6.0377e-01	8.8078e-01	5.5750e-01	1.3550e+00
PLA1A	15	7912	36	21161	7.5309e-01	1.1144e+00	5.6652e-01	2.0882e+00
PLA2G10	1	7926	19	21178	2.2653e-02	1.4063e-01	3.3880e-03	8.8499e-01
PLA2G12A	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
PLA2G12B	4	7923	10	21187	1.0000e+00	1.0696e+00	2.4480e-01	3.7097e+00
PLA2G15	24	7903	43	21154	1.2984e-01	1.4940e+00	8.6654e-01	2.5194e+00
PLA2G16	5	7922	24	21173	2.9769e-01	5.5680e-01	1.6586e-01	1.4895e+00
PLA2G1B	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
PLA2G2A	6	7921	1	21196	2.1794e-03	1.6058e+01	1.9473e+00	7.3573e+02
PLA2G2C	5	7922	16	21181	1.0000e+00	8.3554e-01	2.3930e-01	2.3879e+00
PLA2G2D	3	7924	11	21186	7.7080e-01	7.2920e-01	1.3060e-01	2.7613e+00
PLA2G2E	8	7919	13	21184	3.2462e-01	1.6462e+00	5.9123e-01	4.2866e+00
PLA2G2F	6	7921	16	21181	1.0000e+00	1.0028e+00	3.2126e-01	2.6990e+00
PLA2G3	20	7907	48	21149	6.8328e-01	1.1145e+00	6.2613e-01	1.9151e+00
PLA2G4A	14	7913	37	21160	1.0000e+00	1.0118e+00	5.0501e-01	1.9174e+00
